Country Name,Series Name,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Australia,"School enrollment, secondary (% gross)",156.194351196289,149.94206237793,148.366104125977,127.389617919922,126.36637878418,128.034057617188,130.318542480469,132.456695556641,134.268112182617,136.879623413086,137.581512451172,137.564788818359,0,0,0
Austria,"School enrollment, secondary (% gross)",99.6250534057617,99.6793823242188,100.512802124023,100.472991943359,99.8067474365234,99.4811630249023,99.6886367797852,98.8622436523438,98.193489074707,97.7844161987305,98.9362335205078,99.2964019775391,100.02188873291,0,0
Azerbaijan,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bahamas, The","School enrollment, secondary (% gross)",0,86.3785171508789,89.2948608398438,91.601318359375,95.0630722045898,94.4456634521484,92.9817428588867,92.6336822509766,0,0,0,0,0,0,0
Bahrain,"School enrollment, secondary (% gross)",94.2609710693359,95.3696975708008,96.1961898803711,96.3959503173828,0,91.797721862793,91.991081237793,92.8599624633789,95.2977981567383,91.6528015136719,96.6312866210938,98.8924407958984,102.130897521973,0,0
Bangladesh,"School enrollment, secondary (% gross)",50.2781181335449,46.8372993469238,45.516788482666,46.0980911254883,46.8709602355957,44.8864517211914,48.5376091003418,50.1194190979004,50.8635406494141,53.5320510864258,58.3092613220215,0,63.524528503418,0,0
Barbados,"School enrollment, secondary (% gross)",105.457382202148,107.744453430176,108.550003051758,105.884437561035,105.416030883789,104.495941162109,103.227142333984,101.902473449707,103.608627319336,0,0,109.247566223145,0,0,0
Belarus,"School enrollment, secondary (% gross)",0,0,0,0,0,110.763786315918,109.52855682373,107.05786895752,106.308082580566,107.004867553711,106.228012084961,107.031799316406,107.119422912598,0,0
Belgium,"School enrollment, secondary (% gross)",158.987564086914,107.916496276855,108.354248046875,108.503578186035,107.870719909668,106.412826538086,105.695953369141,105.78588104248,106.481132507324,106.309463500977,163.101013183594,164.811737060547,166.808471679688,0,0
Belize,"School enrollment, secondary (% gross)",76.9527969360352,78.2889633178711,76.5187072753906,76.7253265380859,75.3678665161133,74.8418731689453,74.4397201538086,75.3597869873047,76.0342864990234,78.3836517333984,80.1630401611328,79.8772583007813,80.7922134399414,0,0
Benin,"School enrollment, secondary (% gross)",26.5806903839111,28.3475093841553,0,0,0,0,0,0,47.6814994812012,0,54.1660690307617,54.3636016845703,56.8119583129883,0,0
Bermuda,"School enrollment, secondary (% gross)",79.0366363525391,81.2965469360352,80.8843536376953,77.6422119140625,0,0,0,78.7241592407227,77.1428604125977,75.2807006835938,74.2486190795898,72.622428894043,71.5424118041992,0,0
Bhutan,"School enrollment, secondary (% gross)",0,0,45.7212295532227,48.6649513244629,52.8779716491699,56.4754104614258,61.7531089782715,66.1123886108398,69.5143737792969,73.6317672729492,77.2370986938477,84.1976928710938,0,0,0
Bolivia,"School enrollment, secondary (% gross)",82.7161178588867,85.8130493164063,86.9914398193359,86.3924102783203,86.0628280639648,85.5786590576172,84.0427703857422,83.1342163085938,82.3181228637695,82.8828964233398,84.6744995117188,85.3796310424805,86.4050674438477,0,0
Bosnia and Herzegovina,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Botswana,"School enrollment, secondary (% gross)",76.2931823730469,77.8344573974609,78.5254898071289,80.5333633422852,81.3717575073242,76.861572265625,0,0,0,0,0,0,0,0,0
Brazil,"School enrollment, secondary (% gross)",101.868667602539,102.371032714844,101.2919921875,0,95.1699981689453,96.7201232910156,96.6654815673828,0,95.2633819580078,95.5837326049805,101.868072509766,101.950897216797,99.6509704589844,0,0
British Virgin Islands,"School enrollment, secondary (% gross)",97.086799621582,99.5915985107422,106.689338684082,108.052947998047,103.224067687988,0,97.0029983520508,101.602401733398,96.2462463378906,97.6035919189453,98.3093032836914,97.7373275756836,98.7335586547852,0,0
Brunei Darussalam,"School enrollment, secondary (% gross)",89.7153091430664,94.0597763061523,97.6358337402344,98.5333862304688,96.697380065918,96.6082077026367,98.4955215454102,99.2443237304688,101.081367492676,105.711692810059,104.346252441406,99.1162109375,96.0794677734375,0,0
Bulgaria,"School enrollment, secondary (% gross)",86.8954772949219,89.4008407592773,90.4507217407227,91.3714904785156,91.6947479248047,90.6111602783203,89.5244598388672,90.4246520996094,93.182861328125,93.1796417236328,98.8783187866211,100.879287719727,99.0163497924805,0,0
Burkina Faso,"School enrollment, secondary (% gross)",12.0767602920532,13.2529497146606,14.3002996444702,15.0407495498657,16.1643295288086,18.9086399078369,20.2868595123291,21.9022006988525,23.8452091217041,25.9408397674561,28.3657302856445,30.3352699279785,33.6666603088379,0,0
Burundi,"School enrollment, secondary (% gross)",10.2419099807739,11.6547002792358,12.6990098953247,13.8946895599365,14.8282899856567,0,19.7602806091309,22.8243103027344,25.5176792144775,27.8977909088135,32.2784881591797,37.8889808654785,42.4800682067871,0,0
Cabo Verde,"School enrollment, secondary (% gross)",66.7169570922852,65.7059478759766,68.6929397583008,80.0283813476563,80.1696166992188,83.0997619628906,83.2680206298828,86.4719696044922,89.5345001220703,91.4871292114258,94.2451705932617,92.5794677734375,92.8984298706055,0,0
Cambodia,"School enrollment, secondary (% gross)",27.4046897888184,31.2058506011963,0,39.5919494628906,42.5339393615723,45.0513305664063,0,0,0,0,0,0,0,0,0
Cameroon,"School enrollment, secondary (% gross)",29.4101104736328,26.1779193878174,26.6441898345947,23.1698303222656,31.7637805938721,35.9441909790039,39.6364402770996,0,47.2656517028809,50.4674301147461,52.302131652832,56.4307289123535,58.0781288146973,0,0
Canada,"School enrollment, secondary (% gross)",0,0,101.056846618652,101.425109863281,101.677612304688,102.196853637695,102.663208007813,102.397277832031,103.411331176758,110.267601013184,109.931549072266,0,0,0,0
Caribbean small states,"School enrollment, secondary (% gross)",85.8223114013672,88.0380935668945,87.8315124511719,88.8706970214844,89.6788787841797,90.4059295654297,90.5621719360352,90.0459289550781,91.0016708374023,85.3184280395508,79.5851669311523,79.3260269165039,0,0,0
Cayman Islands,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Central African Republic,"School enrollment, secondary (% gross)",0,0,0,0,0,0,13.7092800140381,0,17.7471008300781,17.3780097961426,0,0,0,0,0
Central Europe and the Baltics,"School enrollment, secondary (% gross)",95.5783462524414,92.6023101806641,93.9230422973633,94.1570816040039,95.0290069580078,96.1027069091797,96.4172897338867,97.3673400878906,97.9161987304688,98.0995635986328,103.608993530273,103.0322265625,0,0,0
Chad,"School enrollment, secondary (% gross)",14.7922296524048,15.1948900222778,15.672739982605,16.0908203125,18.541820526123,20.9977893829346,23.0561408996582,22.6520805358887,23.1282806396484,22.4027900695801,0,0,0,0,0
Channel Islands,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile,"School enrollment, secondary (% gross)",93.4507904052734,95.3711395263672,97.6583786010742,98.3335494995117,97.6615829467773,97.0461120605469,94.2128295898438,94.5737075805664,93.7881317138672,91.4658889770508,100.457672119141,100.40454864502,100.646186828613,0,0
China,"School enrollment, secondary (% gross)",62.2666702270508,0,0,68.4451675415039,72.5800399780273,76.6976089477539,80.6078491210938,84.9211578369141,89.0779418945313,92.1432495117188,96.2417526245117,94.3320693969727,94.2992095947266,0,0
Colombia,"School enrollment, secondary (% gross)",0,78.7300109863281,83.4079437255859,87.7769622802734,91.6023330688477,93.9706573486328,99.2359390258789,102.020622253418,103.872650146484,99.8500289916992,100.337730407715,98.7619094848633,98.0918579101563,0,0
Comoros,"School enrollment, secondary (% gross)",39.4272193908691,43.3902206420898,0,0,0,0,0,0,0,0,59.3322906494141,60.3504104614258,0,0,0
"Congo, Dem. Rep.","School enrollment, secondary (% gross)",0,0,0,0,35.0657997131348,37.7469902038574,39.6730613708496,39.3679618835449,41.3788604736328,41.2836990356445,40.9936714172363,43.5052108764648,0,0,0
"Congo, Rep.","School enrollment, secondary (% gross)",40.4610404968262,45.8933792114258,0,0,0,0,0,0,0,54.5433807373047,0,0,0,0,0
Costa Rica,"School enrollment, secondary (% gross)",0,82.4991912841797,84.3638229370117,91.0060501098633,92.0730590820313,93.1422424316406,99.6457214355469,102.18531036377,104.562889099121,107.950958251953,114.636619567871,120.326652526855,123.085731506348,0,0
Cote d'Ivoire,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,40.1321601867676,43.8677291870117,0,0
Croatia,"School enrollment, secondary (% gross)",88.3184509277344,0,93.1465225219727,94.9340286254883,96.9033966064453,98.9622116088867,100.628288269043,100.713912963867,99.8821716308594,99.7670593261719,100.090026855469,98.9999923706055,98.2164764404297,0,0
Cuba,"School enrollment, secondary (% gross)",92.0018310546875,91.1870193481445,92.6437835693359,94.0296936035156,93.9216537475586,93.3292770385742,91.5825119018555,91.8892669677734,92.4431304931641,91.9312591552734,93.294677734375,99.6651306152344,100.399871826172,0,0
Curacao,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,88.3455429077148,0,0,0,0
Cyprus,"School enrollment, secondary (% gross)",98.4242630004883,97.7151184082031,96.5432815551758,96.5981521606445,97.7791519165039,98.3290405273438,98.3875579833984,91.440803527832,92.8256225585938,95.2998504638672,98.3116912841797,99.4167327880859,99.7783126831055,0,0
Czech Republic,"School enrollment, secondary (% gross)",96.6181030273438,95.5714569091797,95.8069381713867,96.1812362670898,95.0964279174805,94.2965469360352,94.0108108520508,94.8289031982422,95.9841232299805,97.0830688476563,104.379760742188,105.125846862793,105.561729431152,0,0
Denmark,"School enrollment, secondary (% gross)",126.465766906738,123.658248901367,124.180923461914,120.0791015625,118.825103759766,117.899757385254,118.034637451172,119.569389343262,122.801193237305,123.682510375977,129.779083251953,129.868026733398,130.824737548828,0,0
Djibouti,"School enrollment, secondary (% gross)",0,20.2244205474854,22.4824504852295,22.3076400756836,25.7852401733398,30.6445503234863,33.4876708984375,0,39.3688888549805,43.0634307861328,45.057861328125,46.3529090881348,47.069019317627,48.2695617675781,0
Dominica,"School enrollment, secondary (% gross)",114.27725982666,109.746070861816,107.352096557617,104.399436950684,102.888191223145,100.564117431641,100.627700805664,96.9340972900391,96.7295989990234,0,0,0,100.487892150879,0,0
Dominican Republic,"School enrollment, secondary (% gross)",0,68.1997833251953,69.7449798583984,0,78.0825424194336,76.7469635009766,78.5784072875977,76.0154571533203,75.6278305053711,76.3887405395508,77.5965728759766,78.3560409545898,77.8207168579102,0,0
Early-demographic dividend,"School enrollment, secondary (% gross)",55.0185317993164,56.2214088439941,57.3038215637207,58.6567192077637,60.6465606689453,62.1796188354492,62.6373291015625,64.876708984375,67.1637496948242,69.0030212402344,69.9788513183594,70.3706817626953,0,0,0
East Asia & Pacific,"School enrollment, secondary (% gross)",64.6110687255859,66.109977722168,67.2239685058594,69.1570281982422,72.9048080444336,75.5086135864258,78.6416625976563,81.5026321411133,84.3281326293945,86.3395614624023,88.8673477172852,87.9348220825195,0,0,0
East Asia & Pacific (excluding high income),"School enrollment, secondary (% gross)",61.979808807373,63.6750183105469,64.8216018676758,66.9410934448242,70.84326171875,73.5347595214844,76.7915802001953,79.8195877075195,82.78955078125,84.8219680786133,87.4938125610352,86.4609832763672,0,0,0
East Asia & Pacific (IDA & IBRD countries),"School enrollment, secondary (% gross)",61.5582313537598,63.2699890136719,64.4208908081055,66.550048828125,70.4793319702148,73.1869583129883,76.4707183837891,79.5263900756836,82.5269393920898,84.5802917480469,87.2832183837891,86.2319488525391,0,0,0
Ecuador,"School enrollment, secondary (% gross)",58.5680389404297,59.2243881225586,61.8786010742188,64.1969528198242,65.9154205322266,0,0,88.7389373779297,92.8492126464844,97.6955108642578,101.393699645996,104.476791381836,107.700691223145,107.223258972168,0
"Egypt, Arab Rep.","School enrollment, secondary (% gross)",80.9899978637695,80.7929534912109,0,0,0,0,68.7933120727539,71.5056762695313,81.6779174804688,83.6341018676758,85.7250595092773,86.1023178100586,0,0,0
El Salvador,"School enrollment, secondary (% gross)",65.9567108154297,69.2184906005859,68.5339813232422,68.2440185546875,68.3509521484375,68.1611022949219,69.7499694824219,72.0208511352539,74.8348922729492,77.1446685791016,81.2979278564453,81.1161499023438,79.425407409668,0,0
Equatorial Guinea,"School enrollment, secondary (% gross)",0,0,27.3713092803955,0,0,0,0,0,0,0,0,0,0,0,0
Eritrea,"School enrollment, secondary (% gross)",25.0500507354736,25.6971492767334,28.4680995941162,29.9203491210938,29.0290908813477,30.8735599517822,33.0254211425781,34.1042289733887,35.3205986022949,36.5461196899414,35.5193099975586,34.7543716430664,30.5498600006104,0,0
Estonia,"School enrollment, secondary (% gross)",97.6677017211914,100.085289001465,102.789932250977,103.11190032959,103.234329223633,102.266937255859,102.746101379395,105.296241760254,107.366287231445,107.529846191406,108.582939147949,110.406478881836,115.17822265625,0,0
Ethiopia,"School enrollment, secondary (% gross)",19.4993591308594,21.9114208221436,24.7503604888916,28.8394908905029,31.9898700714111,33.2038688659668,33.4888916015625,34.808219909668,36.0482292175293,37.7033882141113,0,0,35.1732482910156,0,0
Euro area,"School enrollment, secondary (% gross)",105.982933044434,104.169418334961,105.78182220459,106.077239990234,106.012969970703,106.53540802002,106.625709533691,107.923141479492,108.545509338379,108.740226745605,111.488388061523,111.419662475586,0,0,0
Europe & Central Asia,"School enrollment, secondary (% gross)",98.1852798461914,95.6700592041016,95.2415008544922,95.5912170410156,96.1650085449219,96.5070266723633,96.0488967895508,97.8580627441406,98.5292663574219,98.9272918701172,105.351951599121,105.963516235352,0,0,0
Europe & Central Asia (excluding high income),"School enrollment, secondary (% gross)",91.8226013183594,89.0821228027344,86.8984680175781,88.0699920654297,89.2442321777344,89.3261032104492,88.2203063964844,90.3195419311523,92.2806625366211,92.9356231689453,97.6857223510742,98.3922882080078,0,0,0
Europe & Central Asia (IDA & IBRD countries),"School enrollment, secondary (% gross)",92.7002105712891,89.6124420166016,87.7741622924805,88.8328018188477,89.9170837402344,89.9765625,88.9205780029297,90.8588180541992,92.673942565918,93.3029403686523,98.396858215332,99.0305328369141,0,0,0
European Union,"School enrollment, secondary (% gross)",103.726837158203,101.641242980957,103.135749816895,102.514549255371,102.545387268066,103.287353515625,103.677658081055,105.08390045166,104.413101196289,104.458160400391,112.446792602539,112.793739318848,0,0,0
Faroe Islands,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,"School enrollment, secondary (% gross)",86.042106628418,90.8494262695313,0,91.0083770751953,89.1594009399414,87.869873046875,86.8852005004883,0,90.9216232299805,88.6682510375977,0,0,0,0,0
Finland,"School enrollment, secondary (% gross)",131.743698120117,110.912467956543,111.971076965332,111.613548278809,110.329086303711,108.744270324707,107.423797607422,107.272590637207,107.478218078613,107.485900878906,143.218566894531,145.483688354492,149.456085205078,0,0
Fragile and conflict affected situations,"School enrollment, secondary (% gross)",35.6667213439941,37.5372085571289,38.3355598449707,39.7509689331055,40.2607498168945,42.1687088012695,43.5346488952637,44.4920806884766,45.3746604919434,46.181568145752,44.9808692932129,45.5368003845215,0,0,0
France,"School enrollment, secondary (% gross)",108.176223754883,107.921203613281,112.273818969727,112.074546813965,111.837348937988,111.625556945801,111.178520202637,111.32689666748,111.222412109375,111.665321350098,110.940650939941,110.644012451172,0,0,0
French Polynesia,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gabon,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia, The","School enrollment, secondary (% gross)",0,0,0,0,0,57.8413581848145,58.834888458252,57.451831817627,0,0,0,0,0,0,0
Georgia,"School enrollment, secondary (% gross)",82.1224136352539,78.9062423706055,81.6564025878906,83.4852066040039,89.88330078125,90.6510620117188,88.1063232421875,0,0,0,97.69384765625,99.4300384521484,103.681617736816,0,0
Germany,"School enrollment, secondary (% gross)",102.03214263916,102.389457702637,102.506103515625,103.197898864746,102.510787963867,103.58659362793,103.326179504395,103.983703613281,103.643310546875,102.883880615234,102.477699279785,102.429862976074,102.665397644043,0,0
Ghana,"School enrollment, secondary (% gross)",36.6552810668945,39.1860694885254,41.0644302368164,42.5409889221191,46.3361511230469,48.350658416748,49.8191719055176,0,57.0829887390137,58.3562889099121,61.0836982727051,57.9407691955566,61.4125099182129,62.1050415039063,0
Gibraltar,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Greece,"School enrollment, secondary (% gross)",95.0876998901367,95.0382766723633,99.6430892944336,99.2351531982422,96.9108428955078,0,0,104.979263305664,103.001510620117,105.168449401855,108.197830200195,106.499359130859,0,0,0
Greenland,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grenada,"School enrollment, secondary (% gross)",111.202568054199,103.54759979248,97.7945785522461,0,110.884696960449,110.140449523926,100.785751342773,107.799026489258,0,0,101.139801025391,100.849388122559,99.1796264648438,0,0
Guam,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guatemala,"School enrollment, secondary (% gross)",0,47.2643508911133,49.7588195800781,52.0033798217773,54.1019401550293,55.1255798339844,57.3280982971191,63.1428718566895,63.7431488037109,64.0707092285156,64.1561279296875,63.5311584472656,65.6267013549805,0,0
Guinea,"School enrollment, secondary (% gross)",22.2585391998291,24.5368900299072,29.1943302154541,32.6944389343262,0,34.0815086364746,0,0,37.6401290893555,37.6192398071289,0,38.8232688903809,0,0,0
Guinea-Bissau,"School enrollment, secondary (% gross)",0,0,30.5325794219971,32.6411781311035,0,0,0,0,0,0,0,0,0,0,0
Guyana,"School enrollment, secondary (% gross)",94.5376663208008,0,96.8682327270508,0,88.3274993896484,87.0061187744141,88.0555419921875,88.6422805786133,92.4839401245117,89.3368377685547,0,0,0,0,0
Haiti,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavily indebted poor countries (HIPC),"School enrollment, secondary (% gross)",25.0528697967529,26.3936595916748,27.7786903381348,29.5113906860352,31.2964305877686,33.4192008972168,35.222110748291,36.7456817626953,37.7686805725098,38.6723594665527,39.1621704101563,39.8661804199219,0,0,0
High income,"School enrollment, secondary (% gross)",100.837783813477,99.8656387329102,100.762702941895,100.170967102051,100.31468963623,100.549156188965,100.63005065918,100.937942504883,100.878776550293,101.438842773438,105.637138366699,106.348480224609,106.634559631348,0,0
Honduras,"School enrollment, secondary (% gross)",0,0,0,61.1696510314941,63.6300888061523,64.1910629272461,0,72.6365966796875,73.0977478027344,72.510139465332,70.6631011962891,68.3800888061523,70.7755889892578,0,0
"Hong Kong SAR, China","School enrollment, secondary (% gross)",77.3192520141602,78.9921264648438,80.4023666381836,80.9034194946289,82.9851531982422,84.6945877075195,86.1664810180664,88.0195693969727,87.2175598144531,107.229263305664,101.033821105957,100.633598327637,100.841903686523,0,0
Hungary,"School enrollment, secondary (% gross)",102.243446350098,95.9393920898438,96.1855010986328,95.9094314575195,96.0706634521484,96.6128463745117,97.8855895996094,99.9341812133789,100.770668029785,101.860229492188,108.198860168457,106.984359741211,105.203773498535,0,0
IBRD only,"School enrollment, secondary (% gross)",64.8548278808594,65.9685668945313,67.1008987426758,68.3405380249023,70.685173034668,72.9668579101563,74.0965881347656,76.8132934570313,79.3534393310547,81.1811828613281,82.7682037353516,82.4575576782227,0,0,0
Iceland,"School enrollment, secondary (% gross)",115.121162414551,108.170692443848,109.112640380859,109.397186279297,108.871887207031,109.070838928223,107.943000793457,109.289772033691,108.553726196289,111.170257568359,118.556411743164,0,0,0,0
IDA & IBRD total,"School enrollment, secondary (% gross)",57.3813209533691,58.3873405456543,59.2333297729492,60.3902816772461,62.150089263916,63.942798614502,64.9906387329102,67.0973281860352,68.8537979125977,70.2065505981445,71.3909606933594,71.1611862182617,0,0,0
IDA blend,"School enrollment, secondary (% gross)",41.2808609008789,42.7675399780273,43.0446586608887,44.7895202636719,45.4070091247559,46.4944114685059,47.6911201477051,49.3036117553711,49.7469100952148,50.3477783203125,50.8673515319824,51.5489387512207,0,0,0
IDA only,"School enrollment, secondary (% gross)",33.3635292053223,34.0384101867676,34.7691383361816,36.1415405273438,37.2781982421875,38.7645301818848,40.5292205810547,41.9990882873535,42.9612617492676,44.1688385009766,45.3139305114746,45.7617683410645,0,0,0
IDA total,"School enrollment, secondary (% gross)",36.4132995605469,37.3862190246582,37.9435501098633,39.4380798339844,40.3530311584473,41.6600914001465,43.1826705932617,44.6657981872559,45.4021606445313,46.3633193969727,47.2623405456543,47.7765693664551,0,0,0
India,"School enrollment, secondary (% gross)",49.8231811523438,51.5717010498047,54.1727409362793,55.0823287963867,57.4771995544434,60.5557403564453,59.7939300537109,63.2909393310547,66.4216766357422,69.1641464233398,68.8972091674805,74.2754364013672,73.9692001342773,0,0
Indonesia,"School enrollment, secondary (% gross)",60.1617317199707,61.8694496154785,60.1328315734863,62.5893783569336,70.5584869384766,69.7292022705078,74.7339935302734,76.5401916503906,79.2102127075195,80.4074172973633,82.4897079467773,82.4686965942383,85.8420791625977,0,0
"Iran, Islamic Rep.","School enrollment, secondary (% gross)",76.7807922363281,76.3023300170898,75.8452911376953,77.3779602050781,77.5142974853516,81.007698059082,82.8315811157227,81.9550476074219,85.1179428100586,87.6428375244141,86.6217727661133,88.4066390991211,89.167236328125,0,0
Iraq,"School enrollment, secondary (% gross)",42.1826095581055,47.6151084899902,0,0,53.459659576416,0,0,0,0,0,0,0,0,0,0
Ireland,"School enrollment, secondary (% gross)",104.016006469727,107.532577514648,109.539489746094,110.688217163086,112.889511108398,114.906158447266,118.919776916504,123.462608337402,122.093139648438,126.093330383301,0,127.203300476074,127.481918334961,0,0
Isle of Man,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Israel,"School enrollment, secondary (% gross)",105.423332214355,104.506797790527,104.736122131348,104.887542724609,104.268516540527,102.881622314453,101.991691589355,102.055839538574,101.69799041748,101.063987731934,101.531761169434,101.863647460938,102.478813171387,0,0
Italy,"School enrollment, secondary (% gross)",98.1809768676758,98.0374908447266,98.2896118164063,99.0232009887695,99.6273880004883,100.36238861084,100.718086242676,102.212699890137,102.667488098145,101.677391052246,102.397987365723,102.624938964844,102.902458190918,0,0
Jamaica,"School enrollment, secondary (% gross)",85.5838317871094,90.8661270141602,90.5708923339844,0,93.2789764404297,94.5544586181641,95.5625610351563,92.8252105712891,92.7189025878906,0,83.2890701293945,83.024658203125,82.1073226928711,0,0
Japan,"School enrollment, secondary (% gross)",101.9482421875,101.245269775391,100.998527526855,100.980812072754,100.419090270996,100.642967224121,100.92658996582,101.609497070313,101.765426635742,101.807258605957,101.919982910156,101.745613098145,0,0,0
Jordan,"School enrollment, secondary (% gross)",90.8607330322266,90.7207794189453,91.0151672363281,92.587890625,93.0758819580078,93.959098815918,0,88.5193710327148,86.5984420776367,84.2942886352539,82.6304779052734,82.4455413818359,0,0,0
Kazakhstan,"School enrollment, secondary (% gross)",0,0,0,99.3790435791016,0,0,0,97.7344970703125,99.089958190918,101.294570922852,101.868766784668,105.482719421387,109.108100891113,112.0078125,0
Kenya,"School enrollment, secondary (% gross)",43.1381607055664,47.1885299682617,47.8987998962402,50.0987892150879,52.6734199523926,59.4062118530273,60.4318199157715,0,0,0,0,0,0,0,0
Kiribati,"School enrollment, secondary (% gross)",88.4086074829102,88.9545974731445,89.0417327880859,87.9679565429688,88.1139678955078,87.1360931396484,0,0,0,0,0,0,0,0,0
"Korea, Dem. People’s Rep.","School enrollment, secondary (% gross)",0,0,0,0,0,0,102.055442810059,0,0,0,0,0,93.3960876464844,0,0
"Korea, Rep.","School enrollment, secondary (% gross)",90.0078582763672,90.4031066894531,93.2203674316406,97.3012466430664,99.4052200317383,99.1841125488281,98.3680572509766,96.0797882080078,95.7359313964844,96.1991806030273,97.7302932739258,98.4532318115234,98.8820877075195,0,0
Kosovo,"School enrollment, secondary (% gross)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kuwait,"School enrollment, secondary (% gross)",102.478080749512,105.046371459961,110.459770202637,104.730850219727,100.452629089355,95.4851837158203,93.3765487670898,93.5052871704102,93.3080368041992,92.5220336914063,92.5478286743164,93.6036224365234,94.9726486206055,0,0
Kyrgyz Republic,"School enrollment, secondary (% gross)",89.5751190185547,88.0242614746094,86.2731781005859,86.0732421875,85.6768798828125,0,85.9818420410156,86.5974731445313,86.4720764160156,87.4094314575195,88.3330993652344,90.7816696166992,92.0504684448242,0,0
Lao PDR,"School enrollment, secondary (% gross)",41.4804496765137,43.2405090332031,43.5884895324707,42.6912498474121,43.0133514404297,43.5935592651367,44.7047500610352,46.1240196228027,44.8979415893555,47.8338088989258,51.7379608154297,57.235969543457,61.6972389221191,0,0
Late-demographic dividend,"School enrollment, secondary (% gross)",71.0146179199219,71.8715896606445,72.9963684082031,74.5874328613281,77.1848526000977,80.1088333129883,82.7748870849609,85.8997421264648,88.4741821289063,90.4231262207031,93.8468627929688,93.0990600585938,0,0,0
